Symbol,Min_halflife,Max_halflife,Tissue_rolfs
DYSF,287.36452467506984,433.66872610618464,Cricoid Cartilage|Laryngeal Muscle|Thyroid Cartilage
ECD,312.5217421272741,355.61206356208385,Sternocleidomastoid Muscle
ECE1,30.77747374412818,38.899876846576916,Arytenoid Cartilage|Liver
ECH1,52.311349748242776,130.88538421273591,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ECHDC1,76.70031967097339,357.0622952015192,Cricoid Cartilage|Liver|Thyroid Cartilage
ECHDC2,108.43838298310888,152.17281680789182,Liver
ECHDC3,99.99117829799115,226.82754749712007,Cricoid Cartilage|Liver
ECHS1,119.7576296410534,445.9928239527828,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ECI1,120.8889785149251,442.78765859565567,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ECI2,80.79815597375594,435.9416229936802,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
ECI3,97.94825914646964,435.9416229936802,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
ECPAS,50.6208572967735,107.10489527065835,Cricoid Cartilage|Liver
EDAR,18.79954834322769,21.648728359692807,Vocal Fold Mucosa
EDC4,67.91121951926324,86.98772397740385,Cricoid Cartilage
EEA1,71.91877711053155,115.18058805951723,Liver
EEF1A1,33.16163128361717,440.3264249189722,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
EEF1A2,33.16163128361717,370.1720590440318,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
EEF1B2,83.306787187329,204.36771908401386,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
EEF1D,86.41386075236049,181.7892288650284,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
EEF1E1,95.06018476249493,149.43884597047585,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
EEF1G,101.7277094932821,189.81666286443087,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
EEF2,36.1021991220268,218.94620075597192,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
EFHD1,61.133074869317525,96.1980705108351,Arytenoid Cartilage|Liver
EFHD2,61.133074869317525,96.1980705108351,Arytenoid Cartilage|Liver
EFR3B,70.67521596327714,91.34881298904749,Liver
EGFR,41.31922290414718,50.221991104452016,Liver
EHD1,61.474196568636486,221.68886371853267,Arytenoid Cartilage|Liver
EHD2,125.35251551079789,253.16591589461171,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Thyroid Cartilage|Vocal Fold Mucosa
EHD3,73.3812630500101,119.77487460173145,Liver
EHD4,74.57204739751432,177.65412573087062,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
EHHADH,63.54290425301252,85.12707160698056,Liver
EIF1,29.96043644023174,41.364428807317,Liver
EIF1A,91.38393942781113,110.31520115012468,Cricoid Cartilage
EIF1AX,91.38393942781113,110.31520115012468,Cricoid Cartilage
EIF2A,70.48357060180084,97.72959895098268,Liver
EIF2B1,66.2347998623932,100.34704025478771,Cricoid Cartilage|Liver
EIF2B2,86.39142258743803,119.6886994275597,Liver
EIF2S1,72.5871905639066,147.20407338669582,Arytenoid Cartilage|Cricoid Cartilage|Liver
EIF2S2,68.75323331722845,241.05973530558975,Liver
EIF2S3X,65.00794190480138,112.59243542088406,Arytenoid Cartilage|Cricoid Cartilage|Liver
EIF2S3Y,65.00794190480138,112.59243542088406,Arytenoid Cartilage|Cricoid Cartilage|Liver
EIF3A,44.26933933003018,87.96749158393894,Arytenoid Cartilage|Liver|Vocal Fold Mucosa
EIF3B,64.47630841222707,852.2301400327317,Cricoid Cartilage|Liver|Vocal Fold Mucosa
EIF3C,48.60211620146864,272.3118731939445,Arytenoid Cartilage|Blood
EIF3D,72.91489078867515,95.2070756792508,Liver
EIF3E,65.37068662934774,93.80586632139554,Liver
EIF3G,53.32755997255548,71.68943043929625,Liver
EIF3H,46.60726846563385,111.84303034448517,Cricoid Cartilage|Liver|Thyroid Cartilage
EIF3I,46.17902601998306,84.8232323752739,Cricoid Cartilage|Liver|Vocal Fold Mucosa
EIF3J1,48.06012692389976,120.85384913504313,Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
EIF3J2,48.06012692389976,120.85384913504313,Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
EIF3K,50.17352012739384,208.8054767594928,Arytenoid Cartilage|Cricoid Cartilage|Liver
EIF3L,57.92517961432728,108.49496076068527,Arytenoid Cartilage|Liver
EIF3M,69.21378129161104,114.70407731804445,Arytenoid Cartilage|Liver
EIF4A1,38.74765875535994,364.6543694309246,Arytenoid Cartilage|Cricoid Cartilage|Liver
EIF4A2,44.14481566032983,93.94890344744292,Arytenoid Cartilage|Cricoid Cartilage|Liver
EIF4A3,38.258434141572806,92.90998231465345,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
EIF4E,71.44005983611302,151.82561224275594,Arytenoid Cartilage|Liver|Sternocleidomastoid Muscle
EIF4G1,40.60715291195035,58.49343295864524,Liver
EIF4H,52.878360881877555,108.24786786464526,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
EIF5,40.30218362148089,298.23471375789023,Blood|Liver
EIF5A,63.06354423381733,301.8057389952208,Arytenoid Cartilage|Blood|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
EIF5A2,68.13931487441093,255.97064676754948,Arytenoid Cartilage|Blood|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
EIF5B,54.510558796247,88.57639280887932,Liver
ELAVL1,56.55843447944346,88.63774687465593,Liver
ELOB,43.50523650148733,122.59051093175223,Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
ELOC,66.20053457533903,181.76936553140547,Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
ELOVL5,41.45307202272231,54.39292549515663,Liver
EMB,60.31518920067677,158.13243662964544,Cricoid Cartilage
EMC1,131.65188614623867,161.40033310797293,Liver
EMC7,35.716195404252446,48.979897342594114,Liver
EMILIN2,1152.0451754458918,1587.3599554807904,Cricoid Cartilage
EML1,181.11630194267624,224.50111111246827,Laryngeal Muscle
EML6,426.2242463089628,477.3466953640985,Laryngeal Muscle
ENDOD1,67.64886476124488,101.16475512914889,Arytenoid Cartilage
ENDOG,65.48390935851364,87.04689620342305,Liver
ENO1,53.616309451247965,441.37788096149586,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ENO2,53.616309451247965,441.37788096149586,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ENO3,53.616309451247965,441.37788096149586,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ENOPH1,162.69469274750645,215.31882388593544,Cricoid Cartilage|Thyroid Cartilage
ENPEP,37.09810519920548,78.55842620615553,Blood|Liver
ENPP1,69.11026684988896,320.2219890938916,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
ENTPD5,17.48054172019281,675.6918088317939,Arytenoid Cartilage|Cricoid Cartilage|Liver
ENTREP3,308.29377934441084,366.17944823732637,Thyroid Cartilage
EPB41,366.26006898808447,461.8415417390006,Liver|Thyroid Cartilage
EPB41L2,86.70662114790866,146.74957951158322,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
EPC1,237.82033357304647,321.4595619987083,Sternocleidomastoid Muscle
EPCAM,58.24562281936464,79.86716757136062,Cricoid Cartilage
EPHA6,296.5864206352658,371.5776710616572,Cricoid Cartilage
EPHX1,62.70933479131003,123.96074764112284,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage|Vocal Fold Mucosa
EPHX2,69.16773661568605,211.4596712016269,Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
EPM2AIP1,117.39966360930663,138.08858913786588,Liver
EPN1,107.13938515771686,134.80982442008693,Liver
EPPK1,30.06656967130916,72.35986225941154,Arytenoid Cartilage|Liver
EPRS1,27.787018663457417,147.28226944163708,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
EPS15L1,96.44905109832294,147.086934866832,Liver
EPS8L2,87.33938328051005,120.79242182282022,Cricoid Cartilage
EPYC,198.3963307505872,418.1883442286389,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
ERAP1,62.84674096501213,92.4555790220426,Liver
ERBB3,8.317766166719787,44.81917270641097,Liver
ERBIN,45.47090975382994,59.19907595259497,Cricoid Cartilage
ERGIC1,72.09019038584466,143.84377287880156,Arytenoid Cartilage|Cricoid Cartilage|Liver
ERGIC3,52.31628509163683,64.77758784096686,Liver
ERH,71.35732138051179,122.0687726257612,Arytenoid Cartilage|Laryngeal Muscle|Liver
ERI3,148.37256808270058,258.0352463692839,Cricoid Cartilage
ERLIN1,73.01409907582646,90.39085162701438,Liver
ERLIN2,73.01409907582646,204.97205930801684,Arytenoid Cartilage|Liver
ERO1A,71.18937150563332,109.6824179695079,Liver
ERO1B,40.68660535974439,60.25838495105848,Liver
ERP29,56.6952911643335,127.90659951898138,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage|Vocal Fold Mucosa
ERP44,67.10311134458709,197.57164291488795,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
ESD,102.70749109981486,385.70675477483803,Arytenoid Cartilage|Blood|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
ESPL1,254.7164650656677,348.16936654329743,Blood
ESYT1,97.34073922432361,147.54352402163053,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle
ETF1,36.17757069664591,82.7761971111884,Arytenoid Cartilage|Liver
ETFA,21.190411226595327,412.79236559401545,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ETFB,117.94067588400313,351.4054147325451,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ETFDH,122.46416617666918,420.51396191705675,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
ETFRF1,45.386550441815686,94.50933037970428,Liver
ETHE1,90.39085162702217,139.29106868823857,Liver
ETNPPL,33.080520866685276,45.907587088993935,Liver
ETV3,370.8321964654206,505.02526816754175,Arytenoid Cartilage
EVPL,30.62336824814295,299.95550547130966,Arytenoid Cartilage|Vocal Fold Mucosa
EWSR1,89.8537989275008,124.72283950694997,Arytenoid Cartilage
EXOC4,311.58517200672003,458.6581839933499,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
EXOSC10,135.33625393295398,178.3971295811124,Thyroid Cartilage
EXTL3,2235.9586469675532,3013.6833937388815,Arytenoid Cartilage
EZR,32.095100195706664,136.1336524831334,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
F10,8.317766166719759,17.243718277070847,Blood
F12,14.403931262874416,31.795134522318723,Blood
F13A1,98.07529969011595,296.6393069441824,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Thyroid Cartilage|Vocal Fold Mucosa
F2,8.317766166719784,22.583294643767886,Blood
F5,8.317766166719798,18.917557266496065,Blood|Liver
FAAH,69.81505931440569,97.113440358644,Liver
FABP1,98.06373693372443,123.08939943348896,Liver
FABP2,88.5104141177845,120.9856896977162,Liver
FABP3,67.36396976488632,413.20249213707774,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Vocal Fold Mucosa
FABP4,93.7318702582667,413.20249213707774,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
FABP5,49.41932248065682,136.4351048424246,Arytenoid Cartilage|Liver|Vocal Fold Mucosa
FABP9,110.08160622973713,155.9240072493912,Arytenoid Cartilage|Sternocleidomastoid Muscle
FADS1,10.885276283773253,54.065885577817454,Liver
FADS2,34.51498471604352,47.6267065574126,Liver
FAF1,65.43754359782349,96.28158544645652,Cricoid Cartilage
FAH,103.55784570117527,171.996818997478,Arytenoid Cartilage|Cricoid Cartilage|Liver
FAHD1,118.75736959907672,509.9795319877012,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
FAHD2A,111.57298681045408,409.03693959750944,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
FAM114A1,295.95325268517615,376.5398898468176,Sternocleidomastoid Muscle
FAM120A,56.52000249189238,101.85227657769858,Liver
FAM120B,277.4901139855785,412.38305239052613,Laryngeal Muscle|Sternocleidomastoid Muscle
FAM136A,107.6524450490995,128.91764052570542,Liver
FAM162A,76.79237563327844,261.07238439163956,Arytenoid Cartilage|Laryngeal Muscle|Liver
FAM228B,781.3777516880546,1385.1400777217882,Cricoid Cartilage
FAM98A,80.02853867050922,377.05195678669355,Arytenoid Cartilage|Cricoid Cartilage|Liver
FAM98B,80.02853867050922,178.93441253561178,Arytenoid Cartilage|Cricoid Cartilage|Liver
FARSA,114.50669282377717,175.75839760624882,Cricoid Cartilage|Liver|Vocal Fold Mucosa
FARSB,127.514428433533,187.71758444412868,Liver
FASN,8.317766166719766,90.0239857862373,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
FBH1,68.25673860757135,109.75478216953114,Arytenoid Cartilage|Liver
FBL,76.32028413743731,214.9571305522532,Liver|Sternocleidomastoid Muscle
FBN1,921.1258213421186,3480.2368898407203,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
FBN2,2700.573430753033,7019.211955037423,Cricoid Cartilage
FBP1,73.46876444569499,118.05785489629737,Liver
FBP2,193.39144772651292,317.8966622097289,Cricoid Cartilage|Sternocleidomastoid Muscle
FBXO2,112.82916666738147,146.6202391454145,Thyroid Cartilage
FBXO5,2736.107291683994,3755.199172333786,Arytenoid Cartilage
FCGR2B,37.65313671813375,48.70171653328259,Liver
FCGRT,37.743692191579555,58.50989143724918,Arytenoid Cartilage|Liver
FDPS,58.038350254469805,81.84763755689377,Liver
FDXR,142.5129129909937,182.9688993998982,Liver
FECH,83.25675558499162,211.99862792693648,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
FERMT2,63.44596618397679,204.9973177256458,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
FETUB,15.412261164782016,91.90394085099524,Arytenoid Cartilage|Blood|Liver
FGA,30.529514284159823,105.12184728871256,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
FGB,37.49105817506243,76.94866706803569,Arytenoid Cartilage|Cricoid Cartilage|Liver|Vocal Fold Mucosa
FGFR3,312.4043630691985,501.2212212545584,Cricoid Cartilage|Sternocleidomastoid Muscle
FGG,41.51617752293156,75.98562249777913,Arytenoid Cartilage|Cricoid Cartilage|Liver
FGGY,84.5129665384936,113.0668954899514,Liver
FGR,52.94230899827732,68.24273837403584,Liver
FH1,101.4052565281103,424.1594169668236,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
FHL1,100.65060705128903,282.14946291441106,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
FHL3,102.43554392511511,174.83481170193147,Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle
FILIP1,88.51983362655633,169.4909050783379,Laryngeal Muscle|Thyroid Cartilage
FIS1,61.7709417898963,219.43717627535517,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
FKBP10,38.25491499204044,60.59861698032462,Arytenoid Cartilage|Cricoid Cartilage
FKBP1A,82.47661047811921,508.1103339474306,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
FKBP2,74.62222371792623,121.81848515992047,Arytenoid Cartilage|Cricoid Cartilage|Liver
FKBP3,88.2147223111537,176.16787391124302,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
FKBP4,41.27206771389244,69.4681268360909,Liver
FKBP8,41.39839820186814,54.09577371695736,Liver
FLII,59.0017107055814,78.61782766275375,Liver
FLNA,64.78263302090694,277.72174179352476,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
FLNB,50.86229960998785,277.72174179352476,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
FLNC,72.98526886955119,277.72174179352476,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
FLOT1,129.96509635496372,190.0117913583902,Cricoid Cartilage|Thyroid Cartilage
FLOT2,109.24305446175892,149.5463172728876,Arytenoid Cartilage
FLT4,48.60069629097747,82.93714394973924,Arytenoid Cartilage
FMNL2,75.2364539525062,97.81004429350128,Cricoid Cartilage
FMO1,60.486246349266196,123.40899357150367,Cricoid Cartilage|Liver
FMO2,55.777141101219584,115.01335960618589,Arytenoid Cartilage|Cricoid Cartilage
FMO3,42.84968274847041,114.08265212891729,Arytenoid Cartilage|Cricoid Cartilage|Liver
FMO5,52.316285091636885,69.02996943208717,Liver
FMOD,182.62742708784975,332.31187242186815,Arytenoid Cartilage|Cricoid Cartilage
FN1,22.923112997519524,325.42121153024505,Arytenoid Cartilage|Blood|Cricoid Cartilage|Liver|Thyroid Cartilage
FNTA,122.0866896626609,142.6106500937285,Cricoid Cartilage
FOXRED1,55.274894781494865,74.34542515837812,Arytenoid Cartilage
FRMD3,1082.3378226049888,1264.0982016290786,Laryngeal Muscle
FTCD,66.04284542236168,113.05921118278387,Liver
FTH1,37.57913692382461,120.74858338853582,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
FTL1,57.786342689449356,105.42162441976372,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
FUBP1,55.74723478917831,162.61517432486616,Arytenoid Cartilage|Cricoid Cartilage|Liver
FUNDC1,62.11923948259404,105.50854527455223,Cricoid Cartilage
FUS,57.792365236889694,114.38858786659381,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
FXN,106.72696691754109,128.67831322274867,Liver
FYCO1,21.91654238701345,68.72199088461448,Cricoid Cartilage|Laryngeal Muscle|Liver
FYN,52.94230899827732,68.24273837403584,Liver
G3BP1,92.39395908601398,137.58607504289083,Liver
G6PDX,53.38060689718491,106.14811340887388,Arytenoid Cartilage|Cricoid Cartilage
GABARAP,30.837378736956687,39.48619115461354,Liver
GABARAPL1,30.837378736956687,39.48619115461354,Liver
GABARAPL2,30.837378736956687,39.48619115461354,Liver
GADD45G,336.68351211169346,438.3539481802052,Cricoid Cartilage|Thyroid Cartilage
GALK1,81.30361337880211,169.87166683786307,Cricoid Cartilage|Liver
GALM,105.48178513370745,180.4092000155815,Arytenoid Cartilage|Liver
GAMT,42.242534047989274,72.67598223433265,Liver
GANAB,74.04759340086122,108.97112756083379,Arytenoid Cartilage|Liver
GANC,183.0292918191078,403.6770767638633,Arytenoid Cartilage|Liver
GAPDH,88.79387421103313,689.9847504537029,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
GAPDHS,182.5072115571591,397.9792424267666,Laryngeal Muscle|Sternocleidomastoid Muscle
GAR1,136.50227564978033,183.73682718620233,Liver
GARS1,58.65223119359263,158.28289565588477,Arytenoid Cartilage|Cricoid Cartilage|Liver
GART,52.59748429694776,201.81405232846174,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
GATD3A,100.23820398552355,376.19928388599874,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
GBE1,113.49114704213977,223.71614219249267,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
GBP2,859.7174332526531,936.158262995996,Thyroid Cartilage
GBP5,24.194674481781774,41.55454833122347,Cricoid Cartilage|Vocal Fold Mucosa
GC,8.317766166719752,59.68546330883538,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
